arxiv_id,page,URL,location,Lexicographical Complexity,Spatial Complexity,Representational Complexity,OADS
1112.0193,81.0,http://arxiv.org/abs/hep-lat/0311023,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,82.0,http://arxiv.org/abs/hep-lat/0603001,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,82.0,http://arxiv.org/abs/hep-lat/0610105,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/0101264,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,82.0,http://arxiv.org/abs/hep-ph/0103263,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/0210398,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/0507056,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/0703274,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/0703297,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/9311274,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/9406283,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/9409402,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/9501357,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/9501384,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/9805500,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://arxiv.org/abs/hep-ph/9902437,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1112.0193,81.0,http://www.kph.uni-mainz.de/T/80.php,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1112.4070,1.0,http://arxiv.org/abs/1112.4070v2,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1112.4070,1.0,mailto:klassm@mcmaster.ca,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,Hidden in annotation layers,GenURL
1112.4070,12.0,www.sharcnet.ca,Conclusions,URLs without scheme,,,GenURL
1112.4578,50.0,ftp://ftp.kernel.org/pub/linux/kernel,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in footnotes,,TPS
1112.4578,49.0,ftp://ftp.ncbi.nih.gov/genomes/INFLUENZA/influenza.fna.gz,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,TPD
1112.4578,50.0,ftp://mirrors.kernel.org/gnu/coreutils,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,TPS
1112.4578,23.0,http://code.google.com/p/libcds,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",,,TPS
1112.4578,31.0,http://code.google.com/p/libcds,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",,,TPS
1112.4578,33.0,http://code.google.com/p/libcds,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",,,TPS
1112.4578,74.0,http://code.google.com/p/libdivsufsort,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",,,TPS
1112.4578,72.0,http://corpus.canterbury.ac.nz,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",split across lines,,TPD
1112.4578,48.0,http://dblp.uni-trier.de,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",split across lines,,TPD
1112.4578,48.0,http://pizzachili.dcc.uchile.cl,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",embedded in footnotes,,APD
1112.4578,72.0,http://pizzachili.dcc.uchile.cl,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",split across lines,,APD
1112.4578,28.0,http://pizzachili.dcc.uchile.cl/indexes/LZ77-index,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,APS
1112.4578,117.0,http://pizzachili.dcc.uchile.cl/indexes/LZ77-index,Conclusions,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",split across lines,,APS
1112.4578,14.0,http://pizzachili.dcc.uchile.cl/repcorpus.html,Introduction,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",split across lines,,APD
1112.4578,46.0,http://pizzachili.dcc.uchile.cl/repcorpus.html,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",,,APD
1112.4578,117.0,http://pizzachili.dcc.uchile.cl/repcorpus.html,Conclusions,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",split across lines,,APD
1112.4578,51.0,http://pizzachili.dcc.uchile.cl/utils/ppmdi.tar.gz,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,APS
1112.4578,51.0,http://www.7-zip.org,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,,TPS
1112.4578,51.0,http://www.bzip.org,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,,TPS
1112.4578,51.0,http://www.cbrc.jp/~rwan/en/restore.html,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,TPS
1112.4578,51.0,http://www.gzip.org,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,,TPS
1112.4578,49.0,http://www.ncbi.nlm.nih.gov,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",embedded in footnotes,,TPD
1112.4578,49.0,http://www.sanger.ac.uk/Teams/Team71/durbin/sgrp,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in footnotes,,Project
1112.4578,50.0,https://www.cia.gov/library/publications/world-leaders-1,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,,TPD
1112.4578,31.0,mailto:darroyue@dcc.uchile.cl,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,Hidden in annotation layers,GenURL
1112.4578,21.0,mailto:sladra@udc.es,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,Hidden in annotation layers,GenURL
1112.5418,1.0,http://arxiv.org/abs/1112.5418v3,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1112.5418,7.0,http://sloppycell.sourceforge.net,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",embedded in references,,TPS
1112.5418,5.0,mailto:sethna@lassp.cornell.edu,Conclusions,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1112.5650,10.0,http://albione.oa-teramo.inaf.it/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, URLs with trailing slashes",embedded in references,,TPD
1112.5650,1.0,http://arxiv.org/abs/1112.5650v1,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1112.5650,10.0,http://stellar.dartmouth.edu/~models/isolf.html,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPD
1112.5650,10.0,http://stev.oapd.inaf.it/cmd,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
1112.5650,10.0,http://webast.ast.obs-mip.fr/equipe/stellar,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPD
1112.5650,10.0,http://www.ari.uni-heidelberg.de/datenbanken/aricns/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes",embedded in references,,TPD
1112.5650,10.0,http://www.astro.ulb.ac.be/~siess/WWWTools/Isochrone,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
1112.5650,10.0,http://www.astro.yale.edu/demarque/yyiso.html,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPD
1208.0195,1.0,http://arxiv.org/abs/1208.0195v1,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1208.0195,12.0,http://arxiv.org/abs/astro-ph/0405087,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.0195,4.0,http://wwwuser.oat.ts.astro.it/castelli/linelists.html,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,TPD
1208.0647,1.0,http://arxiv.org/abs/1208.0647v2,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1208.0647,4.0,http://dynalab.poi.dvo.ru/data/GRL12/2002,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",,,APD
1208.0647,8.0,http://dynalab.poi.dvo.ru/data/GRL12/2002,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",,,APD
1208.0647,7.0,http://dynalab.poi.dvo.ru/data/GRL12/2004,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",,,APD
1208.0647,11.0,http://gmplib.org,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,,TPS
1208.0647,4.0,http://oceancolor.gsfc.nasa.gov,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",,,TPD
1208.0647,4.0,http://www.aviso.oceanobs.com,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",,,TPD
1208.0647,12.0,mailto:prants@poi.dvo.ru,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1110.3193,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1202.6057,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,10.0,http://arxiv.org/abs/1203.6499,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,10.0,http://arxiv.org/abs/1203.6565,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1203.6594,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1203.6609,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,10.0,http://arxiv.org/abs/1203.6616,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,10.0,http://arxiv.org/abs/1203.6641,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1204.3609,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1206.0732,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1207.7137,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,TPD
1208.1491,9.0,http://arxiv.org/abs/1207.7326,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://arxiv.org/abs/1208.0022,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,10.0,http://arxiv.org/abs/astro-ph/0604069,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1208.1491,9.0,http://www.sdss3.org/,Conclusions,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with trailing slashes",,,APD
1208.1491,1.0,mailto:Ashley.Ross@port.ac.uk,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,Hidden in annotation layers,GenURL
1208.3850,12.0,http://dx.doi.org/10.1007/978-1-4419-7210-1_1,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1208.3850,11.0,http://dx.doi.org/10.1039/C0MB00107D,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1208.3850,12.0,http://dx.doi.org/10.1093/bioinformatics/btl485,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1208.3850,12.0,http://dx.doi.org/10.1093/bioinformatics/btm607,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1208.3850,11.0,http://dx.doi.org/10.1093/bioinformatics/btq694,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1208.3850,11.0,http://dx.doi.org/10.1109/QEST.2011.10,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1208.3850,12.0,http://dx.doi.org/10.1126/science.220.4598.671,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1208.3850,12.0,http://dx.doi.org/10.1186/1752-0509-6-39,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1208.3850,11.0,http://dx.doi.org/10.1371/journal.pcbi.0030189,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1208.3850,1.0,http://dx.doi.org/10.4204/EPTCS.92.3,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in footnotes,,GenURL
1208.3850,11.0,http://www.the-dream-project.org/challenges/dream6-estimation-model-parameters-challenge,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","embedded in references, split across lines",,APD
1208.3850,1.0,mailto:A.D.Clark@ed.ac.uk,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1208.3850,1.0,mailto:A.Ocone@ed.ac.uk,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1208.3850,1.0,mailto:Anastasis.Georgoulas@ed.ac.uk,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1208.3850,1.0,mailto:G.Sanguinetti@ed.ac.uk,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1208.3850,1.0,mailto:Stephen.Gilmore@ed.ac.uk,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1301.1685,1.0,http://arxiv.org/abs/1301.1685v1,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1301.1685,4.0,http://califa.caha.es/,Conclusions,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, URLs with trailing slashes",,,APD
1301.2673,6.0,http://cdsweb.cern.ch/record/1278160?ln=en,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.2673,6.0,http://cdsweb.cern.ch/record/1279341?ln=en.,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.2673,1.0,mailto:bhawna.gomber@cern.ch,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1301.3030,7.0,http://dx.doi.org/10.1023/B:INMA.0000027591.50936.18,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","embedded in references, split across lines",,GenURL
1301.3030,7.0,http://link.aps.org/doi/10.1103/PhysRevB.76.045302,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
1301.3030,7.0,http://link.aps.org/doi/10.1103/PhysRevB.84.235206,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
1301.3030,7.0,http://link.aps.org/doi/10.1103/PhysRevLett.103.246601,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","embedded in references, split across lines",,GenURL
1301.3030,7.0,http://www.sciencedirect.com/science/article/pii/0038109889902718,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","embedded in references, split across lines",,GenURL
1301.3030,7.0,http://www.sciencedirect.com/science/article/pii/S0022369799004230,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","embedded in references, split across lines",,GenURL
1301.3030,7.0,http://www.sciencedirect.com/science/article/pii/S0925838803008612,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.3030,1.0,mailto:vonrohr@physik.uzh.ch,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1301.3147,4.0,http://albione.oa-teramo.inaf.it/,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with trailing slashes, URLs with subdomain",embedded in footnotes,,TPD
1301.3147,1.0,mailto:bono@roma2.infn.it,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1301.3699,36.0,http://mathoverflow.net/questions/21720/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes",embedded in references,,GenURL
1301.3699,38.0,http://www.bilkent.edu.tr/~sertoz,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.3699,15.0,http://www.matematikvakfi.org.tr/tr/arf-lectures,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,GenURL
1301.3699,37.0,http://www.rzuser.uni-heidelberg.de/~ci3/chair.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
1301.3699,36.0,http://www.rzuser.uni-heidelberg.de/∼ci3/arf3-withpicture.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
1301.3699,37.0,http://www.rzuser.uni-heidelberg.de/∼ci3/lfunktio.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
1301.3699,36.0,http://www.sunsite.ubc.ca/DigitalMathArchive/Langlands/miscellaneous.html#arf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain","embedded in references, split across lines",,GenURL
1301.3699,37.0,http://www3.iam.metu.edu.tr/matematikvakfi/cahitarf-onder.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",,,GenURL
1301.3699,38.0,mailto:sertoz@bilkent.edu.tr,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,Hidden in annotation layers,GenURL
1301.5021,1.0,http://arxiv.org/abs/1301.5021v1,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1301.5021,2.0,http://www.aavso.org,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,,TPD
1301.5021,1.0,mailto:eric.broens@skynet.be,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,Hidden in annotation layers,GenURL
1301.5074,18.0,http://dx.doi.org/10.1007/978-3-540-39724-3_29,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,18.0,http://dx.doi.org/10.1007/978-3-540-69061-0,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,18.0,http://dx.doi.org/10.1007/978-3-642-03359-9_6,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5074,18.0,http://dx.doi.org/10.1007/978-3-642-34407-7_9,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,18.0,http://dx.doi.org/10.1007/BFb0030541,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5074,18.0,http://dx.doi.org/10.1016/j.entcs.2006.09.018,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5074,17.0,http://dx.doi.org/10.1017/S0956796801004208,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5074,17.0,http://dx.doi.org/10.1017/S095679680700634X,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
